stop_id,stop_name,stop_lat,stop_lon
mxc_C50V1_STP_57,Avenida Arquitectura,20.60902,-103.34218
mxc_C50V1_STP_58,Arquitecto Manuel Gómez Ibarra,20.60888,-103.34421
mxc_C50V1_STP_60,Rivas Mercado,20.60986,-103.34786
mxc_C50V1_STP_62,Calle Juan Jose Segura,20.60771,-103.34876
mxc_C50V1_STP_63,Zapotlán,20.60701,-103.35085
mxc_C50V1_STP_65,Euclides,20.60673,-103.35052
mxc_C50V1_STP_66,Calle Juan Jose Segura,20.6068,-103.34932
mxc_C50V1_STP_68,Literatura,20.60692,-103.34377
mxc_C50V1_STP_94,Prolongación 1º de Mayo,20.54694,-103.34491
mxc_C50V2_STP_128,Villa Santander,20.49578,-103.34309
mxc_C50V2_STP_129,Boulevard Chulavista,20.49566,-103.34696
mxc_C50V2_STP_130,Villa Castellon,20.49581,-103.34882
mxc_C50V2_STP_131,Sierra de Oro,20.49508,-103.35078
mxc_C50V2_STP_132,Cerro Canelo,20.49442,-103.35259
mxc_C50V2_STP_133,Cerro Mavicure,20.49444,-103.35605
mxc_C50V2_STP_149,Circuito El Salvador,20.51614,-103.37833
mxc_C50V2_STP_157,Boulevard Santa Fe,20.52581,-103.38426
mxc_C50V2_STP_158,Avenida Concepción,20.52733,-103.38555
mxc_C50V2_STP_21,Blvd. Cerro San Luis,20.50129,-103.3649
mxc_C50V2_STP_28,Villa Castellon,20.49553,-103.34939
mxc_C50V2_STP_29,Boulevard Chulavista,20.49549,-103.3471
mxc_C50V2_STP_30,Boulevard Chulavista,20.4953,-103.34549
mxc_C50V2_STP_31,Villa Santander,20.49604,-103.34304
mxc_C51V1_STP_02,Gabriel Guerra,20.60566,-103.34897
mxc_C51V1_STP_05,Macrobus,20.60508,-103.34446
mxc_C51V1_STP_06,Prolongación Gobernador Curiel,20.60675,-103.34148
mxc_C51V1_STP_09,Calzada Gobernador Luis G.Curiel,20.61497,-103.34238
mxc_C51V1_STP_10,ARTES PLASTICAS,20.61697,-103.34366
mxc_C51V1_STP_12,Calzada Gobernador Luis G.Curiel,20.62179,-103.34534
mxc_C51V1_STP_13,Clemente Orozco S-n,20.62205,-103.34603
mxc_C51V1_STP_14,Avenida Patria,20.62182,-103.34722
mxc_C51V1_STP_15,Avenida Patria,20.62123,-103.34862
mxc_C51V1_STP_16,F. Berriozabal,20.62069,-103.35034
mxc_C51V1_STP_17,Avenida Patria,20.62,-103.3525
mxc_C51V1_STP_18,Avenida Patria,20.62025,-103.35431
mxc_C51V1_STP_20,Avenida Patria,20.62094,-103.35779
mxc_C51V1_STP_23,Calle Luis Covarrubias,20.62036,-103.36542
mxc_C51V1_STP_26,Avenida 8 de Julio,20.62309,-103.37141
mxc_C51V1_STP_30,Avenida Patria,20.62701,-103.38873
mxc_C51V1_STP_31,Calle Isla Hebridas,20.62775,-103.39078
mxc_C51V1_STP_32,Avenida Patria,20.62853,-103.3933
mxc_C51V1_STP_33,Calle Ahuehuetes,20.62861,-103.3983
mxc_C51V1_STP_34,Avenida Patria,20.63074,-103.40662
mxc_C51V1_STP_35,Calle Montemorelos,20.63168,-103.40822
mxc_C51V1_STP_36,Calle Montemorelos,20.63256,-103.40839
mxc_C51V1_STP_37,Calle Montemorelos,20.63585,-103.40883
mxc_C51V1_STP_38,Calle 3,20.63752,-103.40864
mxc_C51V1_STP_40,Avenida Conchita,20.64004,-103.40739
mxc_C51V1_STP_41,Avenida Conchita,20.63858,-103.40544
mxc_C51V1_STP_42,Avenida Conchita,20.63788,-103.40452
mxc_C51V1_STP_43,Avenida Obsidiana,20.63845,-103.40353
mxc_C51V1_STP_44,Avenida Obsidiana,20.64048,-103.40211
mxc_C51V1_STP_45,Avenida Obsidiana,20.64295,-103.40063
mxc_C51V1_STP_47,Plaza del Sol,20.65034,-103.39995
mxc_C51V1_STP_51,Avenida Obsidiana,20.64208,-103.40136
mxc_C51V1_STP_52,Avenida Obsidiana,20.64053,-103.40235
mxc_C51V1_STP_55,Avenida Tabachines,20.63458,-103.40014
mxc_C51V1_STP_56,Calle Isla Kinaros,20.63128,-103.39538
mxc_C51V1_STP_59,Avenida Patria,20.62794,-103.38988
mxc_C51V1_STP_73,Avenida Patria,20.61991,-103.3541
mxc_C51V1_STP_74,Calle Domingo Loaeza,20.61975,-103.35238
mxc_C51V1_STP_75,Avenida Patria,20.62069,-103.34937
mxc_C51V1_STP_76,Avenida Patria,20.62159,-103.34709
mxc_C51V1_STP_80,Calzada Gobernador Luis G.Curiel,20.61541,-103.34296
mxc_C51V1_STP_84,Prolongación Gobernador Curiel,20.60744,-103.34109
mxc_C51V2_STP_32,Avenida Jesús Reyes Heroles,20.62806,-103.38977
mxc_C51V2_STP_34,Avenida Jesús Reyes Heroles,20.63142,-103.39518
mxc_C51V2_STP_35,Avenida Conchita,20.6327,-103.39722
mxc_C51V2_STP_37,Avenida Conchita,20.63754,-103.40376
mxc_C51V2_STP_48,Avenida Obsidiana,20.63839,-103.40385
mxc_C51V2_STP_50,Avenida Conchita,20.64008,-103.40724
mxc_C51V2_STP_51,Calle Montemorelos,20.64038,-103.40833
mxc_C51V2_STP_52,Calle 3,20.63761,-103.40875
mxc_C51V2_STP_53,Calle Montemorelos,20.6361,-103.40896
mxc_C51V2_STP_54,Calle Montemorelos,20.63181,-103.40841
mxc_C51V2_STP_55,Avenida Patria,20.63022,-103.40617
mxc_C51V2_STP_56,Avenida Patria,20.62839,-103.39879
mxc_C51V2_STP_57,Avenida Patria,20.62828,-103.39684
mxc_C51V2_STP_58,Avenida Patria,20.62835,-103.39371
mxc_C51V2_STP_59,Avenida Patria,20.62754,-103.39112
mxc_C51V2_STP_60,Calle Isla Antigua,20.6268,-103.38906
mxc_C53_STP_01,Avenida Circuito Federalistas Jaliscienses de 1823,20.72721,-103.4308
mxc_C53_STP_03,Avenida Santa Margarita,20.72983,-103.42889
mxc_C53_STP_04,Avenida Santa Margarita,20.72986,-103.42629
mxc_C53_STP_05,Avenida Santa Margarita,20.72995,-103.42347
mxc_C53_STP_06,Avenida Santa Margarita,20.7301,-103.42174
mxc_C53_STP_124,Abedul,20.63149,-103.26479
mxc_C53_STP_125,Circuito Loma Norte,20.63147,-103.2627
mxc_C53_STP_126,Loma Talpa,20.63188,-103.26034
mxc_C53_STP_127,Loma Amatitlan Poniente,20.63172,-103.25623
mxc_C53_STP_128,Loma Autlan,20.63201,-103.25456
mxc_C53_STP_129,Loma Ameca Poniente,20.63246,-103.25278
mxc_C53_STP_132,Loma Amatitlan,20.63223,-103.25453
mxc_C53_STP_133,Loma Amatitlan Poniente,20.63191,-103.25639
mxc_C53_STP_134,Loma Mixtla,20.63214,-103.25999
mxc_C53_STP_135,Circuito Loma Norte,20.63175,-103.26195
mxc_C53_STP_140,Avenida Río Nilo,20.63335,-103.27051
mxc_C53_STP_168,Pablo Moreno,20.67497,-103.27533
mxc_C53_STP_169,Francisco González León,20.67409,-103.27908
mxc_C53_STP_170,José Rosas Moreno,20.67392,-103.28042
mxc_C53_STP_171,Marruecos,20.67392,-103.28445
mxc_C53_STP_172,Calle Marruecos,20.67466,-103.28469
mxc_C53_STP_173,Calle Marruecos,20.67554,-103.28474
mxc_C53_STP_174,Calle Marruecos,20.67726,-103.28482
mxc_C53_STP_175,Avenida José María Iglesias,20.67909,-103.28492
mxc_C53_STP_179,Ramon Castellanos,20.68104,-103.29444
mxc_C53_STP_180,Hacienda La Venta,20.6825,-103.29475
mxc_C53_STP_183,Avenida Artesanos,20.68845,-103.29479
mxc_C53_STP_191,Puerto Altata,20.69236,-103.31053
mxc_C53_STP_193,Mesa Central,20.69931,-103.31066
mxc_C53_STP_194,Mesa del Norte,20.70127,-103.31135
mxc_C53_STP_195,San Nicolás,20.70307,-103.31198
mxc_C53_STP_196,Fraternidad,20.70522,-103.31274
mxc_C53_STP_197,Calle Monte Parnaso,20.70662,-103.31682
mxc_C53_STP_198,Calle Fraternidad,20.70713,-103.31843
mxc_C53_STP_199,Calle Los Alpes,20.70747,-103.32221
mxc_C53_STP_200,Monte Tabor,20.70864,-103.32482
mxc_C53_STP_201,Monte Tabor,20.70806,-103.3268
mxc_C53_STP_202,Sierra Leona,20.70651,-103.32886
mxc_C53_STP_203,Monte San Elías,20.7078,-103.33153
mxc_C53_STP_209,Cádiz,20.71191,-103.34347
mxc_C53_STP_210,Av. Fray Antonio Alcalde,20.71222,-103.34587
mxc_C53_STP_211,Bilbao,20.71257,-103.34853
mxc_C53_STP_212,Andalucía,20.71293,-103.35105
mxc_C53_STP_213,Mezquitan,20.71336,-103.35442
mxc_C53_STP_215,Iturbide,20.71568,-103.35507
mxc_C53_STP_216,Lomas Grandes,20.71449,-103.35827
mxc_C53_STP_217,Av. Munguia,20.71349,-103.36098
mxc_C53_STP_218,Lomas de Zoquipan,20.71303,-103.36294
mxc_C53_STP_219,Torre 7,20.71318,-103.36504
mxc_C53_STP_220,Lago Superior,20.71341,-103.36766
mxc_C53_STP_221,Laguna de Alvarado,20.71354,-103.36947
mxc_C53_STP_222,Avenida Patria,20.71412,-103.37112
mxc_C53_STP_223,Lago Ginebra,20.71367,-103.37322
mxc_C53_STP_224,Avenida Patria,20.71316,-103.37552
mxc_C53_STP_231,Calle Epigmenio Preciado,20.72422,-103.37524
mxc_C53_STP_232,Calle Epigmenio Preciado,20.7243,-103.37651
mxc_C53_STP_233,Calle Epigmenio Preciado,20.72447,-103.37902
mxc_C53_STP_234,Calle Epigmenio Preciado,20.72454,-103.3803
mxc_C53_STP_235,Calle Epigmenio Preciado,20.72465,-103.38165
mxc_C53_STP_236,Calle Sarcofago,20.72484,-103.3835
mxc_C53_STP_237,Sarcofago,20.72537,-103.38677
mxc_C53_STP_239,Pedro Moreno,20.72947,-103.38838
mxc_C53_STP_240,Prolongacion Laureles,20.73149,-103.38534
mxc_C53_STP_247,Industria del Plastico,20.7409,-103.3894
mxc_C53_STP_25,Prolongacion Laureles,20.73226,-103.38461
mxc_C53_STP_26,Prolongacion Lopez Cotilla,20.7297,-103.3886
mxc_C53_STP_263,La Mora,20.73015,-103.42311
mxc_C53_STP_265,Avenida Circuito Federalistas Jaliscienses de 1823,20.72795,-103.42611
mxc_C53_STP_27,Pino Suárez,20.72683,-103.39071
mxc_C53_STP_29,Panteón,20.72437,-103.38751
mxc_C53_STP_30,Calle Industria,20.72413,-103.38617
mxc_C53_STP_31,Calle Industria,20.72379,-103.38405
mxc_C53_STP_32,Calle Industria,20.72348,-103.38213
mxc_C53_STP_33,Paulino Navarro,20.72335,-103.38078
mxc_C53_STP_34,Basilio Vadillo,20.72319,-103.37825
mxc_C53_STP_35,Paulino Navarro,20.72315,-103.37749
mxc_C53_STP_36,Paulino Navarro,20.723,-103.37502
mxc_C53_STP_38,Calle 7,20.71878,-103.37456
mxc_C53_STP_41,Avenida Manuel Ávila Camacho,20.71294,-103.37654
mxc_C53_STP_42,Av. Paseo de la Presa,20.71112,-103.37355
mxc_C53_STP_45,Av. de la Presa,20.71319,-103.36947
mxc_C53_STP_46,Lago Superior,20.71307,-103.36797
mxc_C53_STP_47,Lago de Cuitzeo,20.71284,-103.36471
mxc_C53_STP_48,Av. Enrique Díaz de León Norte,20.7131,-103.36118
mxc_C53_STP_49,Fidel Velázquez,20.71386,-103.35877
mxc_C53_STP_53,J. Jesús Ortiz,20.71299,-103.35239
mxc_C53_STP_54,Andrés Quintana Roo,20.71269,-103.35023
mxc_C53_STP_55,Lerida,20.71252,-103.34912
mxc_C53_STP_56,Santa Elena,20.71225,-103.34706
mxc_C53_STP_57,Jerez,20.71198,-103.34513
mxc_C53_STP_58,Cádiz,20.7118,-103.34366
mxc_C53_STP_59,Av. Experiencia,20.71161,-103.34217
mxc_C53_STP_61,Alfonso Cravioto,20.71024,-103.33692
mxc_C53_STP_63,Monte Lisboa,20.7109,-103.33131
mxc_C53_STP_64,Calle Sierra Leona,20.71062,-103.32776
mxc_C53_STP_65,Monte Tabor,20.70842,-103.32471
mxc_C53_STP_66,Calle Mesa del Norte,20.70758,-103.32295
mxc_C53_STP_67,Calle Fraternidad,20.70811,-103.32198
mxc_C53_STP_68,Calle Fraternidad,20.70702,-103.31853
mxc_C53_STP_70,Calle Fraternidad,20.7055,-103.31342
mxc_C53_STP_71,Mesa del Norte,20.702,-103.31176
mxc_C53_STP_72,Nudo de Cempoaltepetl,20.69753,-103.31019
mxc_C53_STP_73,Jade,20.69577,-103.30964
mxc_C53_STP_74,Monte La Luna,20.69513,-103.30946
mxc_C53_STP_75,Calzada Juan Pablo II,20.69318,-103.30864
mxc_C53_STP_76,Juan de Dios Robledo,20.6911,-103.30774
mxc_C53_STP_90,Calle Gaza,20.67539,-103.28622
mxc_C53_STP_91,Joaquín Baranda,20.67445,-103.28617
mxc_C53_STP_93,Presa Palmito,20.67378,-103.28103
mxc_C53_STP_94,Presa del Cuarenta,20.6739,-103.2793
mxc_C53_STP_95,Presa El Tintero,20.67425,-103.27776
mxc_C53_STP_96,Presa Tacotán,20.67462,-103.27614
mxc_C54_STP_103,Real de Acueducto,20.71297,-103.40941
mxc_C54_STP_109,Santa Teresa,20.72963,-103.41306
mxc_C54_STP_116,La Mora,20.73002,-103.42569
mxc_C54_STP_118,Avenida Circuito Federalistas Jaliscienses de 1823,20.72703,-103.42772
mxc_C54_STP_119,Avenida Circuito Federalistas Jaliscienses de 1823,20.727,-103.43052
mxc_C54_STP_121,Calle Juan Cayetano Portugal,20.72884,-103.43091
mxc_C54_STP_129,Blvd. de las Flores,20.72121,-103.41616
mxc_C54_STP_131,Del Parque,20.7165,-103.41247
mxc_C54_STP_140,Avenida Pablo Neruda,20.69144,-103.41444
mxc_C54_STP_141,Avenida Pablo Neruda,20.69161,-103.41256
mxc_C54_STP_144,Avenida Pablo Neruda,20.6941,-103.40247
mxc_C54_STP_149,Milán,20.696,-103.38641
mxc_C54_STP_150,Otranto,20.69419,-103.38643
mxc_C54_STP_151,José María Vigil,20.69186,-103.38677
mxc_C54_STP_152,Calle José María Vigil,20.69124,-103.38515
mxc_C54_STP_153,Calle José María Vigil,20.69087,-103.38302
mxc_C54_STP_154,Jesús García,20.69011,-103.37757
mxc_C54_STP_155,Calle José María Vigil,20.68982,-103.37564
mxc_C54_STP_156,Jesus Garcia,20.68979,-103.37373
mxc_C54_STP_157,Calle José María Vigil,20.68977,-103.3719
mxc_C54_STP_159,Calle Pedro Antonio Buzeta,20.68835,-103.36947
mxc_C54_STP_160,Calle Pedro Antonio Buzeta,20.68729,-103.3695
mxc_C54_STP_161,Calle Pedro Antonio Buzeta,20.68586,-103.36951
mxc_C54_STP_162,Calle Pedro Antonio Buzeta,20.67944,-103.36956
mxc_C54_STP_169,Calle Mariano Bárcena,20.67746,-103.35249
mxc_C54_STP_170,Calle Mariano Bárcena,20.67671,-103.35241
mxc_C54_STP_181,Calle Aldama,20.67109,-103.33992
mxc_C54_STP_20,Hilaria Ríos,20.64991,-103.28218
mxc_C54_STP_21,Hilaria Ríos,20.65162,-103.28184
mxc_C54_STP_22,Hilaria Ríos,20.65317,-103.28153
mxc_C54_STP_57,Calle Enrique González Martínez,20.67559,-103.35142
mxc_C54_STP_64,Calle Andrés Terán,20.68015,-103.36826
mxc_C54_STP_65,Calle Andrés Terán,20.682,-103.36819
mxc_C54_STP_66,Calle Andrés Terán,20.68301,-103.36814
mxc_C54_STP_67,Calle Andrés Terán,20.68479,-103.36806
mxc_C54_STP_68,Calle Andrés Terán,20.68691,-103.36799
mxc_C54_STP_69,Calle Andrés Terán,20.68789,-103.36795
mxc_C54_STP_70,Calle Jesús García,20.68901,-103.36789
mxc_C54_STP_74,Calle General Eulogio Parra,20.68741,-103.37988
mxc_C54_STP_75,Calle Ontario,20.68747,-103.38288
mxc_C54_STP_76,General Eulogio Parra,20.68755,-103.38672
mxc_C54_STP_77,Jesús García,20.68936,-103.38687
mxc_C54_STP_78,Avenida Terranova,20.69007,-103.38687
mxc_C54_STP_79,José María Vigil,20.6914,-103.38665
mxc_C54_STP_80,Otranto,20.69373,-103.38625
mxc_C54_STP_81,Milán,20.69569,-103.38624
mxc_C54_STP_82,Milán,20.69619,-103.38622
mxc_C54_STP_86,Avenida Pablo Neruda,20.69704,-103.39116
mxc_C54_STP_92,Avenida Pablo Neruda,20.69175,-103.41255
mxc_C54_STP_93,Avenida Pablo Neruda,20.69168,-103.4145
mxc_C58V1_STP_01,Avenida Delas rosas,20.58597,-103.22218
mxc_C58V1_STP_02,Avenida Delas rosas,20.58674,-103.22205
mxc_C58V1_STP_04,Carretera libre a Zapotlanejo,20.59917,-103.23217
mxc_C58V1_STP_06,Carretera libre a Zapotlanejo,20.60236,-103.24274
mxc_C58V1_STP_07,Carretera libre a Zapotlanejo,20.60377,-103.24774
mxc_C58V1_STP_08,Gabino Barreda,20.60482,-103.25222
mxc_C58V1_STP_09,Morelos,20.60539,-103.25633
mxc_C58V1_STP_10,Francisco I. Madero,20.60577,-103.25905
mxc_C58V1_STP_11,Pedro Moreno,20.60731,-103.26532
mxc_C58V1_STP_13,Vicente Guerrero,20.61043,-103.27866
mxc_C58V1_STP_14,Camino Viejo a Tonala,20.61275,-103.28261
mxc_C58V1_STP_15,Sala 3 de la central de autobuses,20.61959,-103.28727
mxc_C58V1_STP_16,Alba,20.62195,-103.28895
mxc_C58V1_STP_17,Avenida de las Torres,20.62527,-103.29122
mxc_C58V1_STP_22,Calle Jose Mariano Abasolo,20.62461,-103.29121
mxc_C58V1_STP_23,Alba,20.6223,-103.28959
mxc_C58V1_STP_24,Puerto Campeche,20.61683,-103.28584
mxc_C58V1_STP_26,Papaloapan,20.61028,-103.27883
mxc_C58V1_STP_27,Libertad,20.60977,-103.27478
mxc_C58V1_STP_28,Pedro Moreno,20.60732,-103.26622
mxc_C58V1_STP_30,Francisco I. Madero,20.60543,-103.25909
mxc_C58V1_STP_31,Hipodromo,20.60454,-103.25236
mxc_C58V1_STP_32,Carretera libre a Zapotlanejo,20.6036,-103.24788
mxc_C58V1_STP_33,Carretera libre a Zapotlanejo,20.60199,-103.24262
mxc_C58V1_STP_35,Carretera libre a Zapotlanejo,20.59902,-103.23234
mxc_C58V1_STP_36,Toronja,20.58471,-103.2261
mxc_C58V2_STP_08,Nuevo Periférico Oriente,20.52862,-103.24065
mxc_C58V2_STP_09,Tepeyac,20.5662,-103.22256
mxc_C58V2_STP_10,Guadalajara-Zapotlanejo,20.5753,-103.21545
mxc_C58V2_STP_11,Carretera libre a Zapotlanejo,20.58208,-103.21925
mxc_C58V2_STP_12,Carretera libre a Zapotlanejo,20.58598,-103.22157
mxc_C58V2_STP_31,Avenida Rio Nilo,20.64457,-103.30767
mxc_C58V2_STP_32,Avenida Río Nilo,20.64589,-103.31052
mxc_C58V2_STP_33,Avenida Río Nilo,20.64639,-103.312
mxc_C58V2_STP_34,Avenida Río Nilo,20.64719,-103.31436
mxc_C58V2_STP_35,Avenida Río Nilo,20.64875,-103.31894
mxc_C58V2_STP_36,Avenida Río Nilo,20.65008,-103.32286
mxc_C58V2_STP_43,Neptuno,20.66164,-103.33196
mxc_C58V2_STP_45,Calzada Revolución,20.66618,-103.33396
mxc_C58V2_STP_46,Calzada Revolución,20.66785,-103.33679
mxc_C58V2_STP_47,Calzada Revolución,20.6688,-103.33942
mxc_C58V2_STP_48,Calzada Revolución,20.66964,-103.34168
mxc_C58V2_STP_49,Calzada Revolución,20.67052,-103.34378
mxc_C58V2_STP_51,Calzada Revolución,20.67042,-103.34405
mxc_C58V2_STP_52,Calzada Revolución,20.66828,-103.33864
mxc_C58V2_STP_54,Calzada Revolución,20.66616,-103.3343
mxc_C58V2_STP_62,Avenida Río Nilo,20.64927,-103.32094
mxc_C58V2_STP_63,Avenida Río Nilo,20.64875,-103.31943
mxc_C58V2_STP_64,Avenida Río Nilo,20.64679,-103.31368
mxc_C58V2_STP_65,Avenida Río Nilo,20.64605,-103.31147
mxc_C58V2_STP_67,Calle Jalisco,20.64265,-103.30698
mxc_C58V2_STP_85,Calle Hidalgo,20.594,-103.22666
mxc_C58V2_STP_86,Mezquite,20.58658,-103.22224
mxc_C58V2_STP_88,Tepeyac,20.56636,-103.22293
mxc_C58V2_STP_92,Nuevo Periférico Oriente,20.5355,-103.23225
mxc_C58V2_STP_93,Nuevo Periférico Oriente,20.52886,-103.24113
mxc_C58V2_STP_94,Nuevo Periférico Oriente,20.5275,-103.24939
mxc_C58V2_STP_96,Colonia del fresno,20.53101,-103.25277
mxc_C60_STP_04,Las Trojes,20.58098,-103.24124
mxc_C60_STP_07,Haciendas Jalisco,20.58664,-103.23869
mxc_C60_STP_10,Avenida Arroyo de En Medio,20.5932,-103.2389
mxc_C60_STP_12,Carretera libre a Zapotlanejo,20.60114,-103.23977
mxc_C60_STP_25,Calzada Lázaro Cárdenas,20.62497,-103.30697
mxc_C60_STP_37,Avenida 5 de Febrero,20.65736,-103.33254
mxc_C60_STP_57,Avenida 5 de Febrero,20.65387,-103.32762
mxc_C60_STP_58,Blvd. Gral. Marcelino García Barragán,20.65302,-103.32599
mxc_C60_STP_62,Avenida Río Nilo,20.64845,-103.31872
mxc_C60_STP_68,Republica de Cuba,20.63514,-103.30845
mxc_C60_STP_69,República de Brasil,20.63296,-103.30837
mxc_C60_STP_87,Sauz,20.58206,-103.24862
mxc_C61_STP_105,Avenida de la Paz,20.66778,-103.34718
mxc_C61_STP_135,Calle Angel "el Zapopan" Romero,20.58909,-103.26561
mxc_C61_STP_26,Calzada Revolución,20.66801,-103.33728
mxc_C61_STP_65,Unión,20.59958,-103.28794
mxc_C61_STP_66,Justo Sierra,20.60174,-103.2879
mxc_C61_STP_67,Venustiano Carranza,20.60298,-103.28758
mxc_C61_STP_68,Dionisio Rodríguez,20.60511,-103.28743
mxc_C61_STP_69,Morito,20.60683,-103.28717
mxc_C61_STP_70,Av. El Mirador,20.60901,-103.28637
mxc_C61_STP_71,Poza Rica,20.61206,-103.28566
mxc_C61_STP_72,Av. Hipódromo,20.61408,-103.28499
mxc_C61_STP_73,Puerto Campeche,20.61601,-103.28613
mxc_C61_STP_74,Carretera A Los Altos,20.61645,-103.28575
mxc_C62_STP_19,Avenida Niños Héroes,20.63054,-103.31906
mxc_C62_STP_21,Avenida Niños Héroes,20.63468,-103.31731
mxc_C62_STP_72,Porvenir,20.63615,-103.31709
mxc_C62_STP_77,Calzada Jesús González Gallo,20.62948,-103.32227
mxc_C62_STP_90,Hipodromo,20.59835,-103.25235
mxc_C63_STP_01,Calle Angel "el Zapopan" Romero,20.59096,-103.2654
mxc_C63_STP_13,Salvador Hinojosa,20.61676,-103.28225
mxc_C63_STP_21,Ejido,20.6494,-103.30751
mxc_C63_STP_22,Revolución,20.65089,-103.30988
mxc_C63_STP_23,Calzada Revolución,20.65443,-103.31552
mxc_C63_STP_24,Calzada Revolución,20.65556,-103.31733
mxc_C63_STP_25,Irineo Paz,20.65648,-103.31881
mxc_C63_STP_26,Cucei,20.65976,-103.32403
mxc_C63_STP_29,Calzada Revolución,20.66355,-103.32994
mxc_C63_STP_31,Calzada Revolución,20.66705,-103.335
mxc_C63_STP_34,Revolución Pte.,20.66935,-103.34093
mxc_C63_STP_43,Calzada Revolución,20.66358,-103.33057
mxc_C63_STP_44,Calzada Revolución,20.66259,-103.32898
mxc_C63_STP_45,Calzada Revolución,20.66097,-103.32642
mxc_C63_STP_50,Calzada Revolución,20.65446,-103.31614
mxc_C63_STP_51,Calzada Revolución,20.65292,-103.31371
mxc_C63_STP_52,Calzada Revolución,20.65193,-103.31213
mxc_C63_STP_53,Plaza Revolucion,20.65029,-103.3095
mxc_C63_STP_54,Avenida San Rafael,20.6485,-103.30663
mxc_C63_STP_65,Calle Jose Mariano Abasolo,20.60994,-103.27563
mxc_C63_STP_66,Jose Mariano Abasolo,20.60699,-103.26522
mxc_C64_STP_05,Capuchina,20.66199,-103.25301
mxc_C64_STP_10,Azalea,20.6714,-103.25643
mxc_C64_STP_105,Hacienda de Tala,20.69256,-103.2943
mxc_C64_STP_108,Calle Hacienda La Calera,20.69721,-103.29084
mxc_C64_STP_109,Avenida Plutarco Elías Calles,20.69627,-103.28786
mxc_C64_STP_111,Calle Hacienda Ciénega de Mata,20.69727,-103.28469
mxc_C64_STP_122,Avenida La Barca,20.68452,-103.26416
mxc_C64_STP_130,Avenida Zalatitan,20.6635,-103.25158
mxc_C64_STP_134,Capuchina,20.65883,-103.253
mxc_C64_STP_25,Hacienda de Los Laureles,20.70178,-103.28391
mxc_C64_STP_29,Calle Hacienda La Calera,20.69727,-103.29055
mxc_C64_STP_44,Calle Sierra Leona,20.69549,-103.33493
mxc_C64_STP_56,Avenida Pablo Neruda,20.69809,-103.37871
mxc_C64_STP_57,Avenida Rubén Darío,20.69772,-103.38249
mxc_C64_STP_58,Av. Pablo Neruda,20.69809,-103.38606
mxc_C64_STP_59,Avenida Pablo Neruda,20.69771,-103.38839
mxc_C64_STP_73,Calle Circuito Madrigal,20.69511,-103.3984
mxc_C64_STP_74,Avenida Pablo Neruda,20.69586,-103.39479
mxc_C64_STP_76,Av. Pablo Neruda,20.69773,-103.38658
mxc_C64_STP_77,Avenida Pablo Neruda,20.6975,-103.38305
mxc_C64_STP_81,Calle Ignacio Ramírez,20.69333,-103.36356
mxc_C64_STP_82,Avenida de los Maestros,20.6933,-103.36096
mxc_C64_STP_83,Avenida de los Maestros,20.69311,-103.35316
mxc_C64_STP_90,Avenida de los Maestros,20.69288,-103.34606
mxc_C65_STP_06,Flor de Loto,20.6633,-103.25154
mxc_C65_STP_07,Avenida Zalatitan,20.6662,-103.25316
mxc_C65_STP_09,Avenida Zalatitan,20.66952,-103.25542
mxc_C65_STP_100,Avenida de los Maestros,20.69326,-103.33966
mxc_C65_STP_103,Calle Sierra Madre,20.69276,-103.32963
mxc_C65_STP_11,Avenida Zalatitan,20.6728,-103.25682
mxc_C65_STP_117,Av. Jose Maria Iglesias,20.68062,-103.29457
mxc_C65_STP_12,Avenida Zalatitan,20.67402,-103.25719
mxc_C65_STP_120,Calle Cairo,20.68369,-103.28417
mxc_C65_STP_124,Av. Malecón,20.67915,-103.26784
mxc_C65_STP_126,Prol. Mascota,20.67687,-103.26135
mxc_C65_STP_128,Lila,20.673,-103.25718
mxc_C65_STP_130,Avenida Idalia,20.66759,-103.25441
mxc_C65_STP_131,Avenida Matatlán,20.66668,-103.25381
mxc_C65_STP_134,Capuchina,20.66198,-103.25313
mxc_C65_STP_18,José Luis Velasco,20.68319,-103.27741
mxc_C65_STP_19,Elisa Flores,20.68615,-103.27947
mxc_C65_STP_47,Calle Colima,20.6898,-103.35178
mxc_C65_STP_48,Calle Mariano Bárcena,20.6924,-103.35161
mxc_C65_STP_49,Avenida de los Maestros,20.69335,-103.35827
mxc_C65_STP_57,Avenida Pablo Neruda,20.69726,-103.39036
mxc_C65_STP_58,Paseo del Mirador,20.69627,-103.39446
mxc_C65_STP_59,Calle Circuito Madrigal,20.69532,-103.39801
mxc_C65_STP_60,Paseo Loma Ancha,20.69435,-103.40205
mxc_C65_STP_61,Avenida Pablo Neruda,20.69357,-103.40384
mxc_C65_STP_62,Avenida Pablo Neruda,20.69191,-103.40771
mxc_C65_STP_80,Bajada de Las Águilas,20.6918,-103.40855
mxc_C65_STP_81,Avenida Pablo Neruda,20.69234,-103.40522
mxc_C65_STP_85,Avenida Pablo Neruda,20.69682,-103.39068
mxc_C65_STP_98,Calle Jesús García,20.68905,-103.34669
mxc_C66V1_STP_01,Celia Pacheco,20.69634,-103.27559
mxc_C66V1_STP_03,Calle Genaro Vega Salazar,20.69141,-103.2761
mxc_C66V1_STP_04,Hacienda San Ramón,20.68839,-103.27673
mxc_C66V1_STP_05,Calle Hacienda de Tala,20.68795,-103.27732
